time,iti_s,type,iti_TR,iti_TR_cum,cond_frames,cond_ms,phase_0_ms,phase_0_frames,phase_1_ms,phase_1_frames,texture_id
0.0,3.6,dur,4,4,12,100,2000,240,1.6,192,70
3.6,3.6,dur,4,8,42,350,2000,240,1.6,192,102
7.2,5.4,dur,6,14,6,50,2000,240,3.4000000000000004,408,85
12.6,3.6,dur,4,18,6,50,2000,240,1.6,192,77
16.2,3.6,dur,4,22,3,25,2000,240,1.6,192,6
19.8,3.6,dur,4,26,6,50,2000,240,1.6,192,98
23.4,3.6,dur,4,30,21,175,2000,240,1.6,192,142
27.0,3.6,dur,4,34,15,125,2000,240,1.6,192,128
30.6,3.6,dur,4,38,3,25,2000,240,1.6,192,55
34.2,3.6,dur,4,42,12,100,2000,240,1.6,192,45
37.8,3.6,dur,4,46,63,525,2000,240,1.6,192,135
41.4,3.6,dur,4,50,42,350,2000,240,1.6,192,29
45.0,3.6,dur,4,54,12,100,2000,240,1.6,192,27
48.6,3.6,dur,4,58,0,0,2000,240,1.6,192,42
52.2,5.4,dur,6,64,30,250,2000,240,3.4000000000000004,408,14
57.6,3.6,dur,4,68,42,350,2000,240,1.6,192,123
61.2,4.5,dur,5,73,63,525,2000,240,2.5,300,127
65.7,3.6,dur,4,77,15,125,2000,240,1.6,192,158
69.3,3.6,dur,4,81,0,0,2000,240,1.6,192,16
72.9,3.6,dur,4,85,21,175,2000,240,1.6,192,111
76.5,3.6,dur,4,89,21,175,2000,240,1.6,192,34
80.1,3.6,dur,4,93,0,0,2000,240,1.6,192,153
83.7,3.6,dur,4,97,30,250,2000,240,1.6,192,139
87.3,4.5,dur,5,102,42,350,2000,240,2.5,300,26
91.8,3.6,dur,4,106,63,525,2000,240,1.6,192,80
95.4,5.4,dur,6,112,9,75,2000,240,3.4000000000000004,408,28
100.8,3.6,dur,4,116,30,250,2000,240,1.6,192,155
104.4,3.6,dur,4,120,21,175,2000,240,1.6,192,94
108.0,3.6,dur,4,124,42,350,2000,240,1.6,192,143
111.6,3.6,dur,4,128,15,125,2000,240,1.6,192,43
115.2,3.6,dur,4,132,42,350,2000,240,1.6,192,50
118.8,3.6,dur,4,136,30,250,2000,240,1.6,192,101
122.4,3.6,dur,4,140,30,250,2000,240,1.6,192,57
126.0,3.6,dur,4,144,90,750,2000,240,1.6,192,87
129.6,3.6,dur,4,148,30,250,2000,240,1.6,192,89
133.2,4.5,dur,5,153,15,125,2000,240,2.5,300,76
137.7,3.6,dur,4,157,9,75,2000,240,1.6,192,104
141.3,3.6,dur,4,161,90,750,2000,240,1.6,192,157
144.9,3.6,dur,4,165,21,175,2000,240,1.6,192,51
148.5,4.5,dur,5,170,6,50,2000,240,2.5,300,3
153.0,5.4,dur,6,176,63,525,2000,240,3.4000000000000004,408,72
158.4,3.6,dur,4,180,3,25,2000,240,1.6,192,7
162.0,3.6,dur,4,184,3,25,2000,240,1.6,192,8
165.6,3.6,dur,4,188,15,125,2000,240,1.6,192,115
169.2,3.6,dur,4,192,90,750,2000,240,1.6,192,47
172.8,3.6,dur,4,196,6,50,2000,240,1.6,192,107
176.4,5.4,dur,6,202,6,50,2000,240,3.4000000000000004,408,124
181.8,3.6,dur,4,206,9,75,2000,240,1.6,192,136
185.4,3.6,dur,4,210,21,175,2000,240,1.6,192,118
189.0,3.6,dur,4,214,3,25,2000,240,1.6,192,108
192.6,7.2,dur,8,222,90,750,2000,240,5.2,624,96
199.8,3.6,dur,4,226,0,0,2000,240,1.6,192,64
203.4,3.6,dur,4,230,9,75,2000,240,1.6,192,1
207.0,4.5,dur,5,235,9,75,2000,240,2.5,300,17
211.5,6.3,dur,7,242,30,250,2000,240,4.3,516,138
217.8,3.6,dur,4,246,90,750,2000,240,1.6,192,40
221.4,3.6,dur,4,250,9,75,2000,240,1.6,192,23
225.0,3.6,dur,4,254,3,25,2000,240,1.6,192,92
228.6,3.6,dur,4,258,0,0,2000,240,1.6,192,61
232.2,3.6,dur,4,262,0,0,2000,240,1.6,192,68
235.8,3.6,dur,4,266,63,525,2000,240,1.6,192,150
239.4,3.6,dur,4,270,90,750,2000,240,1.6,192,53
243.0,3.6,dur,4,274,0,0,2000,240,1.6,192,46
246.6,4.5,dur,5,279,12,100,2000,240,2.5,300,82
251.1,3.6,dur,4,283,90,750,2000,240,1.6,192,109
254.7,7.2,dur,8,291,15,125,2000,240,5.2,624,24
261.9,3.6,dur,4,295,15,125,2000,240,1.6,192,15
265.5,3.6,dur,4,299,12,100,2000,240,1.6,192,120
269.1,3.6,dur,4,303,21,175,2000,240,1.6,192,12
272.7,3.6,dur,4,307,0,0,2000,240,1.6,192,31
276.3,3.6,dur,4,311,6,50,2000,240,1.6,192,125
279.9,3.6,dur,4,315,63,525,2000,240,1.6,192,19
283.5,3.6,dur,4,319,12,100,2000,240,1.6,192,78
287.1,5.4,dur,6,325,0,0,2000,240,3.4000000000000004,408,2
292.5,3.6,dur,4,329,3,25,2000,240,1.6,192,4
296.1,4.5,dur,5,334,42,350,2000,240,2.5,300,83
300.6,3.6,dur,4,338,63,525,2000,240,1.6,192,5
304.2,4.5,dur,5,343,0,0,2000,240,2.5,300,93
308.7,3.6,dur,4,347,9,75,2000,240,1.6,192,73
312.3,4.5,dur,5,352,0,0,2000,240,2.5,300,11
316.8,3.6,dur,4,356,0,0,2000,240,1.6,192,154
320.4,3.6,dur,4,360,12,100,2000,240,1.6,192,13
